terse_version;fio_version;jobname;groupid;error;READ_kb;READ_bandwidth;READ_IOPS;READ_runtime;READ_Slat_min;READ_Slat_max;READ_Slat_mean;READ_Slat_dev;READ_Clat_max;READ_Clat_min;READ_Clat_mean;READ_Clat_dev;READ_clat_pct01;READ_clat_pct02;READ_clat_pct03;READ_clat_pct04;READ_clat_pct05;READ_clat_pct06;READ_clat_pct07;READ_clat_pct08;READ_clat_pct09;READ_clat_pct10;READ_clat_pct11;READ_clat_pct12;READ_clat_pct13;READ_clat_pct14;READ_clat_pct15;READ_clat_pct16;READ_clat_pct17;READ_clat_pct18;READ_clat_pct19;READ_clat_pct20;READ_tlat_min;READ_lat_max;READ_lat_mean;READ_lat_dev;READ_bw_min;READ_bw_max;READ_bw_agg_pct;READ_bw_mean;READ_bw_dev;WRITE_kb;WRITE_bandwidth;WRITE_IOPS;WRITE_runtime;WRITE_Slat_min;WRITE_Slat_max;WRITE_Slat_mean;WRITE_Slat_dev;WRITE_Clat_max;WRITE_Clat_min;WRITE_Clat_mean;WRITE_Clat_dev;WRITE_clat_pct01;WRITE_clat_pct02;WRITE_clat_pct03;WRITE_clat_pct04;WRITE_clat_pct05;WRITE_clat_pct06;WRITE_clat_pct07;WRITE_clat_pct08;WRITE_clat_pct09;WRITE_clat_pct10;WRITE_clat_pct11;WRITE_clat_pct12;WRITE_clat_pct13;WRITE_clat_pct14;WRITE_clat_pct15;WRITE_clat_pct16;WRITE_clat_pct17;WRITE_clat_pct18;WRITE_clat_pct19;WRITE_clat_pct20;WRITE_tlat_min;WRITE_lat_max;WRITE_lat_mean;WRITE_lat_dev;WRITE_bw_min;WRITE_bw_max;WRITE_bw_agg_pct;WRITE_bw_mean;WRITE_bw_dev;CPU_user;CPU_sys;CPU_csw;CPU_mjf;PU_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_utilization
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;939836;234959;11157;1;49;2.288090;1.287736;7;7397;65.138945;142.587509;1.000000%=17;5.000000%=36;10.000000%=42;20.000000%=45;30.000000%=47;40.000000%=48;50.000000%=49;60.000000%=50;70.000000%=51;80.000000%=54;90.000000%=63;95.000000%=82;99.000000%=684;99.500000%=1032;99.900000%=1416;99.950000%=1640;99.990000%=5920;0%=0;0%=0;0%=0;9;7398;67.512107;142.558694;0;0;0.000000%;0.000000;0.000000;27.536752%;51.344568%;20629;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.00%;0.00%;0.13%;1.13%;53.99%;40.70%;2.40%;0.55%;0.15%;0.38%;0.54%;0.01%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2618547;0;0;0;82748;82532;98.99%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;938827;234706;11169;1;54;2.269379;1.333566;6;7547;133.401714;213.876045;1.000000%=17;5.000000%=53;10.000000%=80;20.000000%=94;30.000000%=98;40.000000%=100;50.000000%=101;60.000000%=102;70.000000%=104;80.000000%=108;90.000000%=141;95.000000%=247;99.000000%=1192;99.500000%=1320;99.900000%=1752;99.950000%=4256;99.990000%=6560;0%=0;0%=0;0%=0;9;7551;135.755847;213.820756;0;0;0.000000%;0.000000;0.000000;25.463336%;53.003850%;20192;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.00%;0.00%;0.14%;1.07%;3.33%;34.91%;55.64%;2.41%;0.38%;0.51%;1.57%;0.01%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;21;2616667;0;0;0;145904;145660;99.31%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;792994;198248;13223;1;61;2.364798;1.593471;7;8168;319.747701;393.457280;1.000000%=16;5.000000%=48;10.000000%=84;20.000000%=145;30.000000%=191;40.000000%=207;50.000000%=213;60.000000%=219;70.000000%=237;80.000000%=330;90.000000%=676;95.000000%=1240;99.000000%=1736;99.500000%=1912;99.900000%=4448;99.950000%=6176;99.990000%=7200;0%=0;0%=0;0%=0;9;8171;322.204201;393.349846;0;0;0.000000%;0.000000;0.000000;24.323098%;46.074724%;26796;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.14%;1.20%;3.85%;7.13%;60.27%;14.68%;3.53%;2.14%;6.70%;0.25%;0.11%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2606004;0;0;0;464476;464496;99.28%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;821060;205265;12771;1;67;2.325795;1.597302;7;9499;620.523753;621.322263;1.000000%=18;5.000000%=56;10.000000%=98;20.000000%=171;30.000000%=251;40.000000%=338;50.000000%=410;60.000000%=540;70.000000%=668;80.000000%=908;90.000000%=1672;95.000000%=1928;99.000000%=2320;99.500000%=2480;99.900000%=5856;99.950000%=6816;99.990000%=8640;0%=0;0%=0;0%=0;9;9500;622.939935;621.167588;0;0;0.000000%;0.000000;0.000000;23.899765%;47.674236%;23396;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.11%;0.99%;3.18%;5.88%;19.77%;27.46%;17.93%;6.60%;14.33%;3.57%;0.19%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;26;2590973;0;0;4;1106148;1105904;99.30%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;301046;75261;34831;0;0;0.000000;0.000000;10;5992;12.529482;17.407033;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=12;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=12;80.000000%=12;90.000000%=13;95.000000%=18;99.000000%=22;99.500000%=23;99.900000%=30;99.950000%=31;99.990000%=53;0%=0;0%=0;0%=0;10;5992;12.641206;17.406308;0;0;0.000000%;0.000000;0.000000;18.466839%;14.677003%;2621444;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;96.80%;3.17%;0.02%;0.01%;0.01%;0.00%;0.01%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;12;2607263;0;0;0;22496;22296;64.18%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;351328;87832;29846;0;0;0.000000;0.000000;11;11216;726.483320;897.659922;1.000000%=12;5.000000%=13;10.000000%=16;20.000000%=32;30.000000%=69;40.000000%=209;50.000000%=370;60.000000%=564;70.000000%=828;80.000000%=1480;90.000000%=2128;95.000000%=2416;99.000000%=3440;99.500000%=4256;99.900000%=6816;99.950000%=7968;99.990000%=9792;0%=0;0%=0;0%=0;11;11216;726.699383;897.661981;0;0;0.000000%;0.000000;0.000000;0.273225%;0.647310%;2621718;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;13.74%;11.00%;7.14%;10.68%;14.66%;10.27%;6.62%;13.31%;11.87%;0.69%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;172;2597553;0;0;12;1877364;1886328;99.94%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;236123;59030;44408;0;0;0.000000;0.000000;11;21029;2165.416435;1944.647675;1.000000%=12;5.000000%=14;10.000000%=18;20.000000%=57;30.000000%=462;40.000000%=1176;50.000000%=1976;60.000000%=2640;70.000000%=3248;80.000000%=3888;90.000000%=4960;95.000000%=5408;99.000000%=6560;99.500000%=7648;99.900000%=12352;99.950000%=12608;99.990000%=14016;0%=0;0%=0;0%=0;11;21029;2165.624545;1944.650460;0;0;0.000000%;0.000000;0.000000;0.092050%;0.206145%;2621581;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;11.40%;7.06%;4.16%;3.61%;4.48%;3.78%;3.30%;12.58%;30.71%;18.61%;0.30%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;310;2621014;0;0;148;5661428;5681508;99.94%
3;fio-2.18;sync-196-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10486000;347713;86928;30157;0;0;0.000000;0.000000;12;23687;2246.199030;1933.079621;1.000000%=33;5.000000%=67;10.000000%=118;20.000000%=302;30.000000%=684;40.000000%=1368;50.000000%=2024;60.000000%=2576;70.000000%=3152;80.000000%=3856;90.000000%=4896;95.000000%=5472;99.000000%=7264;99.500000%=8896;99.900000%=13248;99.950000%=16320;99.990000%=20608;0%=0;0%=0;0%=0;12;23687;2246.423868;1933.081773;0;0;0.000000%;0.000000;0.000000;0.095728%;0.214608%;2621821;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.19%;2.07%;5.95%;9.86%;7.86%;5.30%;3.96%;14.46%;31.61%;18.41%;0.32%;0.02%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;333;2620428;0;0;104;5870168;5890728;99.92%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;621304;155326;16877;0;0;0.000000;0.000000;12;52907;1630.416298;1794.279413;1.000000%=29;5.000000%=57;10.000000%=86;20.000000%=199;30.000000%=414;40.000000%=788;50.000000%=1224;60.000000%=1768;70.000000%=2288;80.000000%=2640;90.000000%=3536;95.000000%=4576;99.000000%=6816;99.500000%=8768;99.900000%=14912;99.950000%=25984;99.990000%=38656;0%=0;0%=0;0%=0;13;52907;1630.654751;1794.286530;0;0;0.000000%;0.000000;0.000000;0.135874%;0.315979%;2621881;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.22%;3.51%;7.73%;11.38%;9.98%;6.40%;5.68%;19.22%;28.23%;7.29%;0.30%;0.06%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;253;2592484;0;0;136;4224788;4260808;99.65%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;322252;80563;32539;1;21;2.026849;0.260832;4;5896;9.563198;18.324371;1.000000%=8;5.000000%=8;10.000000%=9;20.000000%=9;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=9;80.000000%=9;90.000000%=10;95.000000%=15;99.000000%=17;99.500000%=20;99.900000%=22;99.950000%=24;99.990000%=34;0%=0;0%=0;0%=0;10;5898;11.688141;18.325749;0;0;0.000000%;0.000000;0.000000;22.078800%;18.808777%;2621442;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;86.62%;12.85%;0.52%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;12;2609699;0;0;0;20180;19912;61.28%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;927450;231862;11306;1;46;2.294303;1.255894;1;7472;66.039731;140.841721;1.000000%=16;5.000000%=34;10.000000%=41;20.000000%=45;30.000000%=46;40.000000%=48;50.000000%=49;60.000000%=50;70.000000%=51;80.000000%=54;90.000000%=66;95.000000%=99;99.000000%=652;99.500000%=1012;99.900000%=1496;99.950000%=1672;99.990000%=5728;0%=0;0%=0;0%=0;9;7473;68.420422;140.819842;0;0;0.000000%;0.000000;0.000000;27.138434%;50.986289%;24407;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.01%;0.00%;0.15%;1.24%;55.66%;37.99%;3.18%;0.64%;0.23%;0.38%;0.49%;0.01%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2586693;0;0;4;83888;83748;98.99%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;851324;212831;12317;1;49;2.340628;1.456523;5;8272;147.315823;235.342355;1.000000%=16;5.000000%=47;10.000000%=75;20.000000%=93;30.000000%=98;40.000000%=100;50.000000%=102;60.000000%=104;70.000000%=106;80.000000%=114;90.000000%=183;95.000000%=354;99.000000%=1272;99.500000%=1448;99.900000%=1816;99.950000%=4080;99.990000%=6432;0%=0;0%=0;0%=0;9;8274;149.745324;235.294367;0;0;0.000000%;0.000000;0.000000;25.073076%;48.652160%;23259;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.00%;0.00%;0.15%;1.17%;4.05%;31.47%;56.28%;3.00%;0.98%;0.81%;2.03%;0.01%;0.05%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2586997;0;0;0;182816;182676;99.13%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;804616;201154;13032;1;72;2.305658;1.554716;5;8607;315.143029;395.948584;1.000000%=16;5.000000%=44;10.000000%=76;20.000000%=135;30.000000%=183;40.000000%=199;50.000000%=205;60.000000%=211;70.000000%=231;80.000000%=322;90.000000%=676;95.000000%=1288;99.000000%=1752;99.500000%=1944;99.900000%=3888;99.950000%=5920;99.990000%=7200;0%=0;0%=0;0%=0;9;8608;317.537942;395.838504;0;0;0.000000%;0.000000;0.000000;25.447011%;43.926023%;25523;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.18%;1.26%;4.44%;8.02%;59.42%;13.95%;3.56%;1.90%;6.87%;0.31%;0.10%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;2594036;0;0;4;469804;469604;99.38%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;920530;230132;11391;1;72;2.273932;1.542157;4;8861;553.227645;522.581118;1.000000%=28;5.000000%=94;10.000000%=155;20.000000%=262;30.000000%=350;40.000000%=398;50.000000%=406;60.000000%=418;70.000000%=524;80.000000%=668;90.000000%=1192;95.000000%=1720;99.000000%=2160;99.500000%=2320;99.900000%=6304;99.950000%=6944;99.990000%=7968;0%=0;0%=0;0%=0;9;8862;555.588639;522.466943;0;0;0.000000%;0.000000;0.000000;26.233538%;51.518876%;17124;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.08%;0.53%;1.58%;3.21%;13.28%;49.22%;15.25%;4.98%;9.83%;1.83%;0.20%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;46;2562212;0;0;4;806588;807152;99.20%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;300572;75143;34886;0;0;0.000000;0.000000;10;5993;12.554598;17.780900;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=12;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=12;80.000000%=12;90.000000%=13;95.000000%=18;99.000000%=22;99.500000%=25;99.900000%=35;99.950000%=39;99.990000%=53;0%=0;0%=0;0%=0;10;5993;12.675494;17.779759;0;0;0.000000%;0.000000;0.000000;18.540920%;14.092017%;2621445;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;96.35%;3.63%;0.02%;0.01%;0.00%;0.00%;0.00%;0.00%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;18;2603213;0;0;4;22888;22736;65.44%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;350929;87732;29880;0;0;0.000000;0.000000;11;10245;727.244938;896.206443;1.000000%=12;5.000000%=14;10.000000%=18;20.000000%=41;30.000000%=110;40.000000%=237;50.000000%=370;60.000000%=532;70.000000%=772;80.000000%=1544;90.000000%=2128;95.000000%=2416;99.000000%=3600;99.500000%=4320;99.900000%=6496;99.950000%=7776;99.990000%=9280;0%=0;0%=0;0%=0;11;10245;727.460266;896.206834;0;0;0.000000%;0.000000;0.000000;0.255972%;0.663600%;2621553;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;11.54%;10.20%;7.39%;12.30%;16.76%;11.27%;5.56%;11.99%;12.22%;0.75%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;203;2590625;0;0;12;1877468;1884016;99.85%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;233561;58390;44895;0;0;0.000000;0.000000;11;18770;2188.671268;1989.069206;1.000000%=12;5.000000%=13;10.000000%=16;20.000000%=44;30.000000%=330;40.000000%=1144;50.000000%=2040;60.000000%=2736;70.000000%=3344;80.000000%=4016;90.000000%=4960;95.000000%=5472;99.000000%=6816;99.500000%=8032;99.900000%=12096;99.950000%=12352;99.990000%=13632;0%=0;0%=0;0%=0;11;18770;2188.877541;1989.073942;0;0;0.000000%;0.000000;0.000000;0.087589%;0.207301%;2621553;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;13.37%;7.39%;3.71%;3.95%;4.49%;3.11%;2.64%;10.80%;30.36%;19.87%;0.31%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;235;2621361;0;0;228;5722684;5745688;99.91%
3;fio-2.18;sync-196-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10486000;345263;86315;30371;0;0;0.000000;0.000000;12;22626;2264.047833;1932.600681;1.000000%=32;5.000000%=66;10.000000%=115;20.000000%=294;30.000000%=692;40.000000%=1352;50.000000%=2064;60.000000%=2608;70.000000%=3216;80.000000%=3952;90.000000%=4896;95.000000%=5472;99.000000%=7200;99.500000%=8896;99.900000%=12352;99.950000%=14656;99.990000%=19328;0%=0;0%=0;0%=0;12;22626;2264.273057;1932.602658;0;0;0.000000%;0.000000;0.000000;0.091404%;0.214062%;2621745;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.21%;2.20%;6.14%;9.87%;7.58%;5.07%;3.91%;14.08%;31.49%;19.09%;0.35%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;341;2603862;0;0;84;5884996;5909500;99.86%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;660146;165036;15884;0;0;0.000000;0.000000;12;40587;1530.598392;1620.634443;1.000000%=29;5.000000%=58;10.000000%=89;20.000000%=213;30.000000%=434;40.000000%=740;50.000000%=996;60.000000%=1640;70.000000%=2192;80.000000%=2480;90.000000%=3376;95.000000%=4448;99.000000%=6560;99.500000%=8256;99.900000%=15040;99.950000%=18816;99.990000%=28288;0%=0;0%=0;0%=0;12;40587;1530.837395;1620.642645;0;0;0.000000%;0.000000;0.000000;0.148308%;0.335759%;2622495;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.25%;3.36%;7.45%;10.97%;10.30%;7.97%;9.73%;15.31%;27.92%;6.47%;0.21%;0.04%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;341;2620590;0;0;144;3986472;4017776;99.71%
