terse_version;fio_version;jobname;groupid;error;READ_kb;READ_bandwidth;READ_IOPS;READ_runtime;READ_Slat_min;READ_Slat_max;READ_Slat_mean;READ_Slat_dev;READ_Clat_max;READ_Clat_min;READ_Clat_mean;READ_Clat_dev;READ_clat_pct01;READ_clat_pct02;READ_clat_pct03;READ_clat_pct04;READ_clat_pct05;READ_clat_pct06;READ_clat_pct07;READ_clat_pct08;READ_clat_pct09;READ_clat_pct10;READ_clat_pct11;READ_clat_pct12;READ_clat_pct13;READ_clat_pct14;READ_clat_pct15;READ_clat_pct16;READ_clat_pct17;READ_clat_pct18;READ_clat_pct19;READ_clat_pct20;READ_tlat_min;READ_lat_max;READ_lat_mean;READ_lat_dev;READ_bw_min;READ_bw_max;READ_bw_agg_pct;READ_bw_mean;READ_bw_dev;WRITE_kb;WRITE_bandwidth;WRITE_IOPS;WRITE_runtime;WRITE_Slat_min;WRITE_Slat_max;WRITE_Slat_mean;WRITE_Slat_dev;WRITE_Clat_max;WRITE_Clat_min;WRITE_Clat_mean;WRITE_Clat_dev;WRITE_clat_pct01;WRITE_clat_pct02;WRITE_clat_pct03;WRITE_clat_pct04;WRITE_clat_pct05;WRITE_clat_pct06;WRITE_clat_pct07;WRITE_clat_pct08;WRITE_clat_pct09;WRITE_clat_pct10;WRITE_clat_pct11;WRITE_clat_pct12;WRITE_clat_pct13;WRITE_clat_pct14;WRITE_clat_pct15;WRITE_clat_pct16;WRITE_clat_pct17;WRITE_clat_pct18;WRITE_clat_pct19;WRITE_clat_pct20;WRITE_tlat_min;WRITE_lat_max;WRITE_lat_mean;WRITE_lat_dev;WRITE_bw_min;WRITE_bw_max;WRITE_bw_agg_pct;WRITE_bw_mean;WRITE_bw_dev;CPU_user;CPU_sys;CPU_csw;CPU_mjf;PU_minf;iodepth_1;iodepth_2;iodepth_4;iodepth_8;iodepth_16;iodepth_32;iodepth_64;lat_2us;lat_4us;lat_10us;lat_20us;lat_50us;lat_100us;lat_250us;lat_500us;lat_750us;lat_1000us;lat_2ms;lat_4ms;lat_10ms;lat_20ms;lat_50ms;lat_100ms;lat_250ms;lat_500ms;lat_750ms;lat_1000ms;lat_2000ms;lat_over_2000ms;disk_name;disk_read_iops;disk_write_iops;disk_read_merges;disk_write_merges;disk_read_ticks;write_ticks;disk_queue_time;disk_utilization
3;fio-2.18;sync-2048-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;17855;17855;587271;0;0;0.000000;0.000000;12;5084211;110427.245734;176075.407265;1.000000%=636;5.000000%=2384;10.000000%=3856;20.000000%=7392;30.000000%=12096;40.000000%=20608;50.000000%=35584;60.000000%=47872;70.000000%=80384;80.000000%=238592;90.000000%=329728;95.000000%=391168;99.000000%=684032;99.500000%=856064;99.900000%=1843200;99.950000%=2310144;99.990000%=3358720;0%=0;0%=0;0%=0;12;5084212;110427.427457;176075.419200;0;0;0.000000%;0.000000;0.000000;0.002806%;0.005141%;10575027;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.14%;0.17%;0.44%;0.19%;0.10%;0.61%;2.20%;6.49%;15.89%;13.28%;22.28%;8.97%;9.85%;17.41%;1.22%;0.43%;0.25%;0.07%;nvme0n1;335;10484628;0;0;2516;1157085708;1157920408;100.00%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21615;21615;485104;1;41;2.109159;0.646170;0;8708;43.295137;229.875514;1.000000%=8;5.000000%=8;10.000000%=8;20.000000%=8;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=10;80.000000%=20;90.000000%=42;95.000000%=68;99.000000%=852;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;8;8710;45.512768;229.870119;0;0;0.000000%;0.000000;0.000000;5.897304%;5.474301%;10485312;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.01%;61.54%;11.64%;17.79%;7.23%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;27;10481740;0;0;4;434100;433128;89.31%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;28236;28236;371351;2;52;3.245838;1.767613;0;10267;562.111151;806.148847;1.000000%=10;5.000000%=24;10.000000%=60;20.000000%=129;30.000000%=169;40.000000%=175;50.000000%=185;60.000000%=191;70.000000%=215;80.000000%=980;90.000000%=2448;95.000000%=2576;99.000000%=2672;99.500000%=2704;99.900000%=2736;99.950000%=2768;99.990000%=3056;0%=0;0%=0;0%=0;11;10270;565.503082;806.014088;0;0;0.000000%;0.000000;0.000000;5.828464%;11.194830%;2446353;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.01%;0.00%;0.39%;3.21%;4.98%;6.06%;59.12%;0.66%;0.37%;6.91%;5.55%;12.75%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;16;10480458;0;0;4;5789652;18446744069420372676;100.00%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;32162;32162;326029;1;44;3.267233;1.777487;0;11369;990.448185;1000.604182;1.000000%=10;5.000000%=24;10.000000%=67;20.000000%=149;30.000000%=310;40.000000%=366;50.000000%=394;60.000000%=956;70.000000%=1176;80.000000%=2480;90.000000%=2704;95.000000%=2768;99.000000%=2864;99.500000%=2896;99.900000%=2960;99.950000%=2992;99.990000%=5408;0%=0;0%=0;0%=0;11;11372;993.858559;1000.478170;0;0;0.000000%;0.000000;0.000000;6.463249%;12.805035%;2284367;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.01%;0.00%;0.45%;3.32%;4.56%;5.53%;12.77%;27.90%;1.56%;5.50%;14.61%;23.78%;0.02%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;0;10482111;0;0;0;10273092;10271624;100.00%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;38043;38043;275622;1;44;3.290380;1.835560;2;18185;1677.736953;1403.874768;1.000000%=11;5.000000%=38;10.000000%=104;20.000000%=286;30.000000%=506;40.000000%=964;50.000000%=1240;60.000000%=1976;70.000000%=2928;80.000000%=3056;90.000000%=3184;95.000000%=3312;99.000000%=5536;99.500000%=5600;99.900000%=6112;99.950000%=7264;99.990000%=9792;0%=0;0%=0;0%=0;10;18187;1681.171516;1403.852592;0;0;0.000000%;0.000000;0.000000;7.607548%;15.074323%;2133652;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.01%;0.37%;2.41%;3.08%;3.71%;9.02%;11.23%;5.27%;6.15%;18.80%;36.05%;3.90%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;21;10477314;0;0;4;17457772;17457324;100.00%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;39897;39897;262817;1;48;3.171086;1.678747;0;15586;3203.778462;2698.487150;1.000000%=11;5.000000%=64;10.000000%=133;20.000000%=394;30.000000%=1004;40.000000%=1352;50.000000%=2704;60.000000%=3632;70.000000%=5856;80.000000%=6112;90.000000%=6304;95.000000%=8256;99.000000%=8768;99.500000%=8768;99.900000%=9024;99.950000%=9024;99.990000%=12736;0%=0;0%=0;0%=0;11;15588;3207.087714;2698.457859;0;0;0.000000%;0.000000;0.000000;8.171496%;14.764702%;2166634;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.01%;0.01%;0.40%;1.76%;2.22%;2.94%;7.65%;7.58%;2.12%;5.05%;16.56%;15.93%;37.74%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10479828;0;0;0;33471640;33473644;100.00%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21698;21698;483258;0;0;0.000000;0.000000;10;8296;45.348695;229.879332;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=11;30.000000%=11;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=13;80.000000%=22;90.000000%=37;95.000000%=64;99.000000%=868;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;10;8296;45.436545;229.879338;0;0;0.000000%;0.000000;0.000000;5.227860%;4.208113%;10485777;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;73.19%;18.68%;6.34%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;13;10483638;0;0;0;435140;434228;89.86%
3;fio-2.18;sync-64-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;10184;10184;1029630;0;0;0.000000;0.000000;10;106001;6275.290423;6258.497490;1.000000%=12;5.000000%=17;10.000000%=56;20.000000%=1048;30.000000%=2512;40.000000%=3600;50.000000%=4832;60.000000%=6048;70.000000%=7776;80.000000%=10304;90.000000%=14528;95.000000%=17280;99.000000%=23680;99.500000%=26496;99.900000%=45824;99.950000%=97792;99.990000%=101888;0%=0;0%=0;0%=0;10;106001;6275.468091;6258.525110;0;0;0.000000%;0.000000;0.000000;0.034727%;0.093984%;10486836;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;6.52%;3.18%;4.32%;2.05%;0.37%;0.07%;2.81%;6.14%;17.69%;34.95%;19.36%;2.46%;0.05%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;258;10484779;0;0;396;65726104;65774260;100.00%
3;fio-2.18;sync-128-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;7075;7075;1482028;0;0;0.000000;0.000000;10;218519;18062.359659;15361.026321;1.000000%=13;5.000000%=30;10.000000%=1288;20.000000%=4832;30.000000%=8256;40.000000%=11968;50.000000%=15296;60.000000%=19328;70.000000%=24192;80.000000%=30592;90.000000%=38144;95.000000%=43264;99.000000%=51968;99.500000%=55552;99.900000%=197632;99.950000%=209920;99.990000%=211968;0%=0;0%=0;0%=0;10;218520;18062.514348;15361.040661;0;0;0.000000%;0.000000;0.000000;0.011047%;0.028507%;10489175;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;3.78%;1.53%;1.65%;0.65%;0.07%;0.02%;1.55%;2.28%;6.16%;17.15%;27.08%;36.57%;1.35%;0.16%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;245;10485720;0;0;1996;189325504;189396568;100.00%
3;fio-2.18;sync-256-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;17901;17901;585736;0;0;0.000000;0.000000;12;557567;14233.217744;11052.883249;1.000000%=796;5.000000%=2384;10.000000%=3504;20.000000%=5472;30.000000%=7584;40.000000%=9792;50.000000%=11968;60.000000%=14528;70.000000%=17792;80.000000%=22144;90.000000%=28032;95.000000%=32384;99.000000%=41216;99.500000%=45312;99.900000%=95744;99.950000%=158720;99.990000%=234496;0%=0;0%=0;0%=0;12;557567;14233.361615;11052.887065;0;0;0.000000%;0.000000;0.000000;0.013544%;0.034686%;10490579;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.05%;0.07%;0.12%;0.36%;0.23%;0.11%;0.59%;2.23%;8.17%;29.82%;33.63%;24.30%;0.24%;0.08%;0.01%;0.01%;0.00%;0.00%;0.00%;nvme0n1;246;10485546;0;0;744;149179424;149231332;100.00%
3;fio-2.18;sync-1024-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21573;21573;486038;0;0;0.000000;0.000000;13;2633798;46364.987076;55988.008696;1.000000%=1864;5.000000%=5280;10.000000%=9152;20.000000%=16064;30.000000%=23680;40.000000%=31872;50.000000%=40192;60.000000%=48384;70.000000%=55552;80.000000%=62720;90.000000%=72192;95.000000%=110080;99.000000%=234496;99.500000%=292864;99.900000%=798720;99.950000%=937984;99.990000%=1875968;0%=0;0%=0;0%=0;13;2633798;46365.168573;55988.018195;0;0;0.000000%;0.000000;0.000000;0.006478%;0.012271%;10488727;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.03%;0.05%;0.13%;0.06%;0.03%;0.19%;0.68%;2.17%;8.05%;13.91%;36.64%;32.36%;4.84%;0.72%;0.04%;0.07%;0.03%;0.01%;nvme0n1;286;10485026;0;0;2800;18446744069900646920;486436088;100.00%
3;fio-2.18;sync-2048-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;18463;18463;567903;0;0;0.000000;0.000000;12;5107695;106457.409628;168196.444307;1.000000%=318;5.000000%=2128;10.000000%=3632;20.000000%=7264;30.000000%=12096;40.000000%=20352;50.000000%=35584;60.000000%=48384;70.000000%=75264;80.000000%=224256;90.000000%=321536;95.000000%=370688;99.000000%=585728;99.500000%=921600;99.900000%=1744896;99.950000%=2088960;99.990000%=3358720;0%=0;0%=0;0%=0;12;5107696;106457.593108;168196.456762;0;0;0.000000%;0.000000;0.000000;0.002950%;0.005491%;10574922;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;0.01%;0.15%;0.19%;0.53%;0.26%;0.14%;0.77%;2.52%;6.34%;15.53%;13.21%;21.70%;9.89%;10.33%;16.84%;0.88%;0.41%;0.24%;0.06%;nvme0n1;356;10485531;0;0;9308;1115450356;1116576996;100.00%
3;fio-2.18;async-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21770;21770;481643;1;440;2.062213;0.399428;0;8425;43.017182;229.955129;1.000000%=8;5.000000%=8;10.000000%=8;20.000000%=8;30.000000%=9;40.000000%=9;50.000000%=9;60.000000%=9;70.000000%=10;80.000000%=20;90.000000%=35;95.000000%=68;99.000000%=852;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;8;8428;45.187768;229.955046;0;0;0.000000%;0.000000;0.000000;5.888191%;5.388234%;10485623;0;1;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.01%;0.01%;62.11%;11.36%;17.88%;6.84%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;10;10480578;0;0;4;431852;430896;89.49%
3;fio-2.18;async-1-16;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;28220;28220;371559;2;48;3.270265;1.793570;0;11055;562.419100;804.445951;1.000000%=10;5.000000%=25;10.000000%=63;20.000000%=131;30.000000%=169;40.000000%=175;50.000000%=185;60.000000%=191;70.000000%=217;80.000000%=980;90.000000%=2448;95.000000%=2576;99.000000%=2672;99.500000%=2704;99.900000%=2768;99.950000%=2768;99.990000%=3184;0%=0;0%=0;0%=0;11;11057;565.837319;804.314390;0;0;0.000000%;0.000000;0.000000;5.950080%;11.133659%;2423455;0;1;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.0%;0.01%;0.01%;0.34%;3.04%;4.85%;6.03%;59.30%;0.75%;0.41%;6.91%;5.69%;12.66%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;18;10481954;0;0;0;5790940;5789516;100.00%
3;fio-2.18;async-1-32;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;32223;32223;325408;2;46;3.291728;1.794508;0;12221;988.536159;995.740387;1.000000%=10;5.000000%=25;10.000000%=70;20.000000%=157;30.000000%=322;40.000000%=366;50.000000%=398;60.000000%=956;70.000000%=1176;80.000000%=2480;90.000000%=2704;95.000000%=2768;99.000000%=2864;99.500000%=2896;99.900000%=2992;99.950000%=3248;99.990000%=6304;0%=0;0%=0;0%=0;10;12223;991.973511;995.603192;0;0;0.000000%;0.000000;0.000000;6.433789%;12.991730%;2285004;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.0%;0.01%;0.01%;0.41%;3.24%;4.49%;5.31%;12.30%;28.44%;1.99%;5.31%;15.11%;23.36%;0.03%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;0;10477856;0;0;0;10243916;10242668;100.00%
3;fio-2.18;async-1-64;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;39575;39575;264959;1;41;3.141438;1.600576;4;13079;1612.820179;1363.003888;1.000000%=11;5.000000%=40;10.000000%=106;20.000000%=239;30.000000%=430;40.000000%=972;50.000000%=1240;60.000000%=1576;70.000000%=2864;80.000000%=3056;90.000000%=3152;95.000000%=3248;99.000000%=5536;99.500000%=5600;99.900000%=5728;99.950000%=5792;99.990000%=8096;0%=0;0%=0;0%=0;10;13082;1616.097851;1362.969234;0;0;0.000000%;0.000000;0.000000;7.569502%;14.512489%;1949642;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.00%;0.00%;0.49%;2.11%;3.01%;3.85%;11.19%;11.90%;3.73%;4.46%;21.25%;34.86%;3.16%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10483934;0;0;4;16798396;16797612;100.00%
3;fio-2.18;async-1-128;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;41115;41115;255031;1;44;3.186143;1.699340;1;15801;3108.736543;2559.237263;1.000000%=11;5.000000%=74;10.000000%=183;20.000000%=482;30.000000%=1080;40.000000%=1448;50.000000%=2704;60.000000%=3248;70.000000%=5408;80.000000%=6048;90.000000%=6304;95.000000%=7840;99.000000%=8768;99.500000%=8768;99.900000%=9024;99.950000%=9152;99.990000%=11584;0%=0;0%=0;0%=0;11;15803;3112.062149;2559.214842;0;0;0.000000%;0.000000;0.000000;8.154335%;15.425636%;2100603;0;1;0.1%;0.1%;0.1%;0.1%;0.1%;0.1%;100.0%;0.01%;0.01%;0.31%;1.50%;1.89%;2.55%;6.23%;7.97%;2.20%;5.52%;16.65%;21.32%;33.84%;0.03%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10480849;0;0;0;32473352;32474124;100.00%
3;fio-2.18;sync-1-1;0;0;0;0;0;0;0;0;0.000000;0.000000;0;0;0.000000;0.000000;1.000000%=0;5.000000%=0;10.000000%=0;20.000000%=0;30.000000%=0;40.000000%=0;50.000000%=0;60.000000%=0;70.000000%=0;80.000000%=0;90.000000%=0;95.000000%=0;99.000000%=0;99.500000%=0;99.900000%=0;99.950000%=0;99.990000%=0;0%=0;0%=0;0%=0;0;0;0.000000;0.000000;0;0;0.000000%;0.000000;0.000000;10485760;21667;21667;483937;0;0;0.000000;0.000000;10;10752;45.412341;229.785739;1.000000%=11;5.000000%=11;10.000000%=11;20.000000%=11;30.000000%=12;40.000000%=12;50.000000%=12;60.000000%=12;70.000000%=13;80.000000%=22;90.000000%=24;95.000000%=65;99.000000%=836;99.500000%=2320;99.900000%=2448;99.950000%=2480;99.990000%=2544;0%=0;0%=0;0%=0;10;10752;45.497719;229.785714;0;0;0.000000%;0.000000;0.000000;5.261026%;4.266680%;10485793;0;0;100.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.0%;0.00%;0.00%;0.00%;73.17%;18.69%;6.34%;0.01%;0.01%;0.03%;0.88%;0.01%;0.88%;0.01%;0.01%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;0.00%;nvme0n1;17;10485384;0;0;0;436600;435816;90.05%
